source,listing_type,title,price,location,bedrooms,bathrooms,size_sqm,property_type,url,scraped_at
PigiaMe,Rent,4 Bed House with En Suite in Muthaiga,"KSh 770,000","Muthaiga, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-muthaiga-5919563,2026-02-23T16:29:08.923177
PigiaMe,Rent,4 Bed House with En Suite in Muthaiga,"KSh 770,000","Muthaiga, Nairobi",4 bed,,,,,2026-02-23T16:29:08.930254
PigiaMe,Rent,5 Bed House with Garden at Runda,"KSh 260,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-garden-at-runda-5229413,2026-02-23T16:29:09.008184
PigiaMe,Rent,5 Bed House with Garden at Runda,"KSh 260,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:29:09.013672
PigiaMe,Rent,4 Bed Townhouse with En Suite in Spring Valley,"KSh 250,000","Spring Valley, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-spring-valley-5783379,2026-02-23T16:29:09.060217
PigiaMe,Rent,4 Bed Townhouse with En Suite in Spring Valley,"KSh 250,000","Spring Valley, Nairobi",4 bed,,,,,2026-02-23T16:29:09.063786
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 350,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-lavington-6159629,2026-02-23T16:29:09.107720
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 350,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:09.111375
PigiaMe,Rent,7 Bed House with En Suite in Westlands Area,"KSh 450,000","Westlands, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-house-with-en-suite-in-westlands-area-5755156,2026-02-23T16:29:09.152131
PigiaMe,Rent,7 Bed House with En Suite in Westlands Area,"KSh 450,000","Westlands, Nairobi",7 bed,,,,,2026-02-23T16:29:09.155793
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 450,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-5866704,2026-02-23T16:29:09.197457
PigiaMe,Rent,2 Bed Villa with En Suite at Lavington,"KSh 125,000","Lavington, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-villa-with-en-suite-at-lavington-5836687,2026-02-23T16:29:17.459450
PigiaMe,Rent,2 Bed Villa with En Suite at Lavington,"KSh 125,000","Lavington, Nairobi",2 bed,,,,,2026-02-23T16:29:17.464831
PigiaMe,Rent,6 Bed House with En Suite at Gigiri,"KSh 350,000","Gigiri, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-house-with-en-suite-at-gigiri-5783448,2026-02-23T16:29:17.528289
PigiaMe,Rent,6 Bed House with En Suite at Gigiri,"KSh 350,000","Gigiri, Nairobi",6 bed,,,,,2026-02-23T16:29:17.534300
PigiaMe,Rent,5 Bed House with En Suite at Thigiri,"KSh 550,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-at-thigiri-5654458,2026-02-23T16:29:17.605808
PigiaMe,Rent,5 Bed House with En Suite at Thigiri,"KSh 550,000","Westlands, Nairobi",5 bed,,,,,2026-02-23T16:29:17.611932
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-lavington-6019838,2026-02-23T16:29:17.680441
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:17.684072
PigiaMe,Rent,5 Bed Villa with En Suite in Loresho,"KSh 549,000","Loresho, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-in-loresho-6344693,2026-02-23T16:29:17.758261
PigiaMe,Rent,5 Bed House with En Suite in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-lavington-5920019,2026-02-23T16:29:17.845197
PigiaMe,Rent,5 Bed House with En Suite in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:17.849919
PigiaMe,Rent,4 Bed House with En Suite at Rosslyn,"KSh 450,000","Roselyn, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-rosslyn-5882048,2026-02-23T16:29:17.903876
PigiaMe,Rent,4 Bed House with En Suite at Rosslyn,"KSh 450,000","Roselyn, Nairobi",4 bed,,,,,2026-02-23T16:29:17.908099
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bedroom-house-for-rent-in-lavington-4092444,2026-02-23T16:29:17.981548
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ketel:+254721668667,2026-02-23T16:29:17.985109
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:17.986997
PigiaMe,Rent,4 Bed House with En Suite at Near Kcb,"KSh 300,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-near-kcb-6263532,2026-02-23T16:29:18.006464
PigiaMe,Rent,4 Bed House with En Suite at Near Kcb,"KSh 300,000","Karen, Nairobi",4 bed,,,,,2026-02-23T16:29:18.020808
PigiaMe,Rent,6 Bed House with En Suite at Runda Road,"KSh 350,000,000","Runda, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-house-with-en-suite-at-runda-road-6476975,2026-02-23T16:29:18.106181
PigiaMe,Rent,6 Bed House with En Suite at Runda Road,"KSh 350,000,000","Runda, Nairobi",6 bed,,,,,2026-02-23T16:29:18.112201
PigiaMe,Rent,5 Bed Townhouse with En Suite at Spring Valley,"KSh 250,000","Spring Valley, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-spring-valley-5882459,2026-02-23T16:29:29.282023
PigiaMe,Rent,5 Bed Townhouse with En Suite at Spring Valley,"KSh 250,000","Spring Valley, Nairobi",5 bed,,,,,2026-02-23T16:29:29.289310
PigiaMe,Rent,4 Bed House with En Suite at Runda Road,"KSh 400,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-runda-road-6361326,2026-02-23T16:29:29.369963
PigiaMe,Rent,4 Bed House with En Suite at Runda Road,"KSh 400,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:29:29.376892
PigiaMe,Rent,5 Bed House with En Suite in Spring Valley,"KSh 640,000","Spring Valley, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-spring-valley-5891586,2026-02-23T16:29:29.454347
PigiaMe,Rent,5 Bed House with En Suite in Spring Valley,"KSh 640,000","Spring Valley, Nairobi",5 bed,,,,,2026-02-23T16:29:29.460394
PigiaMe,Rent,4 Bed Townhouse with En Suite in Garden Estate,"KSh 340,000","Roysambu, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-garden-estate-6461178,2026-02-23T16:29:29.527788
PigiaMe,Rent,4 Bed Townhouse with En Suite in Garden Estate,"KSh 340,000","Roysambu, Nairobi",4 bed,,,,,2026-02-23T16:29:29.531862
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kitisuru-5830218,2026-02-23T16:29:29.582989
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:29:29.589750
PigiaMe,Rent,4 Bed House with En Suite in Ridgeways,"KSh 300,000","Ridgeways, Fourways Junction, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-ridgeways-5866747,2026-02-23T16:29:29.660017
PigiaMe,Rent,4 Bed House with En Suite in Ridgeways,"KSh 300,000","Ridgeways, Fourways Junction, Nairobi",4 bed,,,,,2026-02-23T16:29:29.665838
PigiaMe,Rent,5 Bed House with En Suite in Rosslyn,"KSh 500,000","Roselyn, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-rosslyn-5433536,2026-02-23T16:29:29.785058
PigiaMe,Rent,5 Bed Townhouse with En Suite in Brookside,"KSh 200,000","Westlands, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-brookside-5680055,2026-02-23T16:29:29.879498
PigiaMe,Rent,5 Bed Townhouse with En Suite in Brookside,"KSh 200,000","Westlands, Nairobi",5 bed,,,,,2026-02-23T16:29:29.883870
PigiaMe,Rent,4 bedroom townhouse for rent in Karen,"KSh 200,000","Karen, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-rent-in-karen-3341020,2026-02-23T16:29:29.935402
PigiaMe,Rent,4 bedroom townhouse for rent in Karen,"KSh 200,000","Karen, Nairobi",4 bed,,,,,2026-02-23T16:29:29.940310
PigiaMe,Rent,4 bedroom townhouse for rent in Kitisuru,"KSh 400,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-rent-in-kitisuru-4426718,2026-02-23T16:29:29.989896
PigiaMe,Rent,4 bedroom townhouse for rent in Kitisuru,"KSh 400,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:29:29.993365
PigiaMe,Rent,7 Bed House with En Suite at Off Kirawa Road,"KSh 500,000","Kitisuru, Nairobi",7 bed,,,,https://www.pigiame.co.ke/listings/7-bed-house-with-en-suite-at-off-kirawa-road-6522758,2026-02-23T16:29:41.551784
PigiaMe,Rent,7 Bed House with En Suite at Off Kirawa Road,"KSh 500,000","Kitisuru, Nairobi",7 bed,,,,,2026-02-23T16:29:41.557306
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kitisuru,"KSh 280,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-kitisuru-5010959,2026-02-23T16:29:41.627551
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kitisuru,"KSh 280,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:29:41.639424
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 280,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-lavington-6428557,2026-02-23T16:29:41.776406
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 280,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:41.788152
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-kiambu-road-5756687,2026-02-23T16:29:41.907696
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4 bed,,,,,2026-02-23T16:29:41.911776
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-kitisuru-5783308,2026-02-23T16:29:42.045518
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:29:42.065915
PigiaMe,Rent,4 Bed House with En Suite at Kileleshwa,"KSh 100,000","Kileleshwa, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-kileleshwa-5415422,2026-02-23T16:29:42.193618
PigiaMe,Rent,4 Bed House with En Suite at Kileleshwa,"KSh 100,000","Kileleshwa, Nairobi",4 bed,,,,,2026-02-23T16:29:42.198866
PigiaMe,Rent,5 Bed Villa with En Suite in Lavington,"KSh 400,000","Lavington, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-in-lavington-5935574,2026-02-23T16:29:42.255143
PigiaMe,Rent,5 Bed Villa with En Suite in Lavington,"KSh 400,000","Lavington, Nairobi",5 bed,,,,,2026-02-23T16:29:42.268455
PigiaMe,Rent,4 Bed House with En Suite at Jade Valley,"KSh 300,000","Kyuna, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-jade-valley-6533897,2026-02-23T16:29:42.334199
PigiaMe,Rent,4 Bed House with En Suite at Jade Valley,"KSh 300,000","Kyuna, Nairobi",4 bed,,,,,2026-02-23T16:29:42.338796
PigiaMe,Rent,6 Bed Townhouse with En Suite at Karen,"KSh 300,000","Karen, Nairobi",6 bed,,,,https://www.pigiame.co.ke/listings/6-bed-townhouse-with-en-suite-at-karen-6470072,2026-02-23T16:29:42.409406
PigiaMe,Rent,6 Bed Townhouse with En Suite at Karen,"KSh 300,000","Karen, Nairobi",6 bed,,,,,2026-02-23T16:29:42.413784
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1 bed,,,,https://www.pigiame.co.ke/listings/furnished-1-bedroom-house-for-rent-in-kitisuru-4865917,2026-02-23T16:29:42.474387
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1 bed,,,,https://www.pigiame.co.ketel:+254722338835,2026-02-23T16:29:42.477927
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1 bed,,,,,2026-02-23T16:29:42.479891
PigiaMe,Rent,3 Bed House with En Suite at Karen,"KSh 300,000","Karen, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-at-karen-6493376,2026-02-23T16:29:50.645876
PigiaMe,Rent,3 Bed House with En Suite at Karen,"KSh 300,000","Karen, Nairobi",3 bed,,,,,2026-02-23T16:29:50.655724
PigiaMe,Rent,4 Bed Townhouse with En Suite at Cactus,"KSh 300,000","Runda, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-cactus-5342589,2026-02-23T16:29:50.717414
PigiaMe,Rent,4 Bed Townhouse with En Suite at Cactus,"KSh 300,000","Runda, Nairobi",4 bed,,,,,2026-02-23T16:29:50.721559
PigiaMe,Rent,4 Bed Townhouse with En Suite in Spring Valley,"KSh 250,000","Spring Valley, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-spring-valley-6315035,2026-02-23T16:29:50.781298
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 450,000","Kitisuru, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kitisuru-5869781,2026-02-23T16:29:50.904066
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 450,000","Kitisuru, Nairobi",4 bed,,,,,2026-02-23T16:29:50.915328
PigiaMe,Rent,5 bedroom house for rent in Kitisuru,"KSh 370,000","Kitisuru, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bedroom-house-for-rent-in-kitisuru-4650884,2026-02-23T16:29:50.984890
PigiaMe,Rent,5 bedroom house for rent in Kitisuru,"KSh 370,000","Kitisuru, Nairobi",5 bed,,,,,2026-02-23T16:29:50.990329
PigiaMe,Rent,4 Bed House with En Suite in Thigiri,"KSh 450,000","Westlands, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-thigiri-6195980,2026-02-23T16:29:51.000372
PigiaMe,Rent,4 Bed House with En Suite in Thigiri,"KSh 450,000","Westlands, Nairobi",4 bed,,,,,2026-02-23T16:29:51.006513
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bedroom-villa-for-rent-in-karen-6469337,2026-02-23T16:29:51.075897
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5 bed,,,,https://www.pigiame.co.ketel:+254755487104,2026-02-23T16:29:51.079401
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5 bed,,,,,2026-02-23T16:29:51.081047
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 1,200,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6535344,2026-02-23T16:29:51.091150
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 1,200,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:29:51.097082
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 550,000","Runda, Nairobi",5 bed,,,,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6505565,2026-02-23T16:29:51.159595
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 550,000","Runda, Nairobi",5 bed,,,,,2026-02-23T16:29:51.162994
PigiaMe,Rent,3 Bed House with En Suite in Karura,"KSh 150,000","Westlands, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-in-karura-5472414,2026-02-23T16:29:51.203234
PigiaMe,Rent,3 Bed House with En Suite in Karura,"KSh 150,000","Westlands, Nairobi",3 bed,,,,,2026-02-23T16:29:51.206473
PigiaMe,Rent,Silver,"KSh 150,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-westlands-6617612,2026-02-23T16:30:00.352860
PigiaMe,Rent,2 Bed Apartment with En Suite at Westlands,"KSh 150,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:00.362144
PigiaMe,Rent,Silver,"KSh 230,000","Kilimani, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-kilimani-6485719,2026-02-23T16:30:00.451078
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Kilimani,"KSh 230,000","Kilimani, Nairobi",2 bed,,,,,2026-02-23T16:30:00.456781
PigiaMe,Rent,Silver,"KSh 145,000","Hurlingham, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-staff-quarters-in-hurlingham-6315900,2026-02-23T16:30:00.526555
PigiaMe,Rent,3 Bed Apartment with Staff Quarters in Hurlingham,"KSh 145,000","Hurlingham, Nairobi",3 bed,,,,,2026-02-23T16:30:00.533128
PigiaMe,Rent,Silver,"KSh 300,000","Riverside, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-riverside-drive-6563111,2026-02-23T16:30:00.601264
PigiaMe,Rent,4 Bed Apartment with En Suite at Riverside Drive,"KSh 300,000","Riverside, Nairobi",4 bed,,,,,2026-02-23T16:30:00.609691
PigiaMe,Rent,Silver,"KSh 270,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-westlands-area-6614523,2026-02-23T16:30:00.672709
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Westlands Area,"KSh 270,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:00.678276
PigiaMe,Rent,Silver,"KSh 300,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-riverside-drive-6588237,2026-02-23T16:30:00.747577
PigiaMe,Rent,Silver,"KSh 200,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-at-valley-arcade-6617584,2026-02-23T16:30:00.874379
PigiaMe,Rent,4 Bed Apartment with En Suite at Valley Arcade,"KSh 200,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:30:00.886123
PigiaMe,Rent,Silver,"KSh 170,000","Lavington, Nairobi",4 bed,,,,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-lavington-6573097,2026-02-23T16:30:01.006899
PigiaMe,Rent,4 Bed Apartment with En Suite in Lavington,"KSh 170,000","Lavington, Nairobi",4 bed,,,,,2026-02-23T16:30:01.020584
PigiaMe,Rent,Silver,"KSh 460,000","Runda, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/serviced-3-bed-apartment-with-en-suite-in-runda-6460636,2026-02-23T16:30:01.150161
PigiaMe,Rent,Serviced 3 Bed Apartment with En Suite in Runda,"KSh 460,000","Runda, Nairobi",3 bed,,,,,2026-02-23T16:30:01.164133
PigiaMe,Rent,Silver,"KSh 130,000","Kileleshwa, Nairobi",3 bed,,,,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-6423653,2026-02-23T16:30:01.280476
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 130,000","Kileleshwa, Nairobi",3 bed,,,,,2026-02-23T16:30:01.285282
PigiaMe,Rent,Kenya,,,,,,,https://www.pigiame.co.ke/apartments-for-rent,2026-02-23T16:30:01.351533
PigiaMe,Rent,Westlands,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=westlands,2026-02-23T16:30:01.352239
PigiaMe,Rent,Kilimani,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kilimani,2026-02-23T16:30:01.352538
PigiaMe,Rent,Kileleshwa,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kileleshwa,2026-02-23T16:30:01.352830
PigiaMe,Rent,Lavington,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lavington,2026-02-23T16:30:01.353102
PigiaMe,Rent,Riverside,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=riverside,2026-02-23T16:30:01.353375
PigiaMe,Rent,Garden Estate,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=garden-estate,2026-02-23T16:30:01.353645
PigiaMe,Rent,Gigiri,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=gigiri,2026-02-23T16:30:01.353928
PigiaMe,Rent,Hurlingham,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=hurlingham,2026-02-23T16:30:01.354288
PigiaMe,Rent,"Imara Daima, AA",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=imara-daima-aa,2026-02-23T16:30:01.354614
PigiaMe,Rent,Kangemi,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kangemi,2026-02-23T16:30:01.354891
PigiaMe,Rent,Karen,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=karen,2026-02-23T16:30:01.355162
PigiaMe,Rent,Kiambu Road,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kiambu-road,2026-02-23T16:30:01.355432
PigiaMe,Rent,"Kileleshwa, Dennis Pritt Road",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kileleshwa-dennis-pritt-road,2026-02-23T16:30:01.355975
PigiaMe,Rent,"Kilimani, Riara Road",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kilimani-riara-road,2026-02-23T16:30:01.356574
PigiaMe,Rent,Kitisuru,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kitisuru,2026-02-23T16:30:01.356851
PigiaMe,Rent,"Lavington, Valley Arcade",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lavington-valley-arcade,2026-02-23T16:30:01.357467
PigiaMe,Rent,Loresho,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=loresho,2026-02-23T16:30:01.357857
PigiaMe,Rent,Lower Kabete,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lower-kabete,2026-02-23T16:30:01.358242
PigiaMe,Rent,Mlolongo,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=mlolongo,2026-02-23T16:30:01.358522
PigiaMe,Rent,Muthaiga,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=muthaiga,2026-02-23T16:30:01.358865
PigiaMe,Rent,"Mwiki, Kasarani",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=mwiki-kasarani,2026-02-23T16:30:01.359145
PigiaMe,Rent,Ngara,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngara,2026-02-23T16:30:01.359419
PigiaMe,Rent,Ngong,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngong,2026-02-23T16:30:01.359692
PigiaMe,Rent,Ngong Road,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngong-road,2026-02-23T16:30:01.360015
PigiaMe,Rent,Nyari,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=nyari,2026-02-23T16:30:01.360296
PigiaMe,Rent,Other Nairobi,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=other-nairobi,2026-02-23T16:30:01.360573
PigiaMe,Rent,Parklands,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=parklands,2026-02-23T16:30:01.360847
PigiaMe,Rent,"Ridgeways, Fourways Junction",,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ridgeways-fourways-junction,2026-02-23T16:30:01.361122
PigiaMe,Rent,Riruta,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=riruta,2026-02-23T16:30:01.361391
PigiaMe,Rent,Roselyn,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=rosslyn,2026-02-23T16:30:01.362033
PigiaMe,Rent,Roysambu,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=roysambu,2026-02-23T16:30:01.362333
PigiaMe,Rent,Ruaka,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ruaka,2026-02-23T16:30:01.362603
PigiaMe,Rent,Runda,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=runda,2026-02-23T16:30:01.362869
PigiaMe,Rent,South C,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=south-c,2026-02-23T16:30:01.363139
PigiaMe,Rent,Spring Valley,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=spring-valley,2026-02-23T16:30:01.363409
PigiaMe,Rent,Upper Hill,,,,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=upper-hill,2026-02-23T16:30:01.363728
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite at Mkungu Close,"KSh 260,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-at-mkungu-close-3949407,2026-02-23T16:30:12.657708
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite at Mkungu Close,"KSh 260,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:12.665062
PigiaMe,Rent,2 Bed Apartment with Swimming Pool in Westlands Area,"KSh 170,000","Westlands, Nairobi",2 bed,,,,https://www.pigiame.co.ke/listings/2-bed-apartment-with-swimming-pool-in-westlands-area-6355911,2026-02-23T16:30:12.755963
PigiaMe,Rent,2 Bed Apartment with Swimming Pool in Westlands Area,"KSh 170,000","Westlands, Nairobi",2 bed,,,,,2026-02-23T16:30:12.764566
